temp,Time (days),"std, 0 uM, fluor AMC, rep 1","std, 0 uM, fluor AMC, rep 2","std, 0 uM, fluor AMC, rep 3","std, 1 uM, fluor AMC, rep 1","std, 1 uM, fluor AMC, rep 2","std, 1 uM, fluor AMC, rep 3","std, 2 uM, fluor AMC, rep 1","std, 2 uM, fluor AMC, rep 2","std, 2 uM, fluor AMC, rep 3","std, 3 uM, fluor AMC, rep 1","std, 3 uM, fluor AMC, rep 2","std, 3 uM, fluor AMC, rep 3","std, 4 uM, fluor AMC, rep 1","std, 4 uM, fluor AMC, rep 2","std, 4 uM, fluor AMC, rep 3","std, 5 uM, fluor AMC, rep 1","std, 5 uM, fluor AMC, rep 2","std, 5 uM, fluor AMC, rep 3","std, 6 uM, fluor AMC, rep 1","std, 6 uM, fluor AMC, rep 2","std, 6 uM, fluor AMC, rep 3","std, 7 uM, fluor AMC, rep 1","std, 7 uM, fluor AMC, rep 2","std, 7 uM, fluor AMC, rep 3","std, 8 uM, fluor AMC, rep 1","std, 8 uM, fluor AMC, rep 2","std, 8 uM, fluor AMC, rep 3","std, 9 uM, fluor AMC, rep 1","std, 9 uM, fluor AMC, rep 2","std, 9 uM, fluor AMC, rep 3","std, 10 uM, fluor AMC, rep 1","std, 10 uM, fluor AMC, rep 2","std, 10 uM, fluor AMC, rep 3","std, 11 uM, fluor AMC, rep 1","std, 11 uM, fluor AMC, rep 2","std, 11 uM, fluor AMC, rep 3","std, 12 uM, fluor AMC, rep 1","std, 12 uM, fluor AMC, rep 2","std, 12 uM, fluor AMC, rep 3","std, 13 uM, fluor AMC, rep 1","std, 13 uM, fluor AMC, rep 2","std, 13 uM, fluor AMC, rep 3","std, 14 uM, fluor AMC, rep 1","std, 14 uM, fluor AMC, rep 2","std, 14 uM, fluor AMC, rep 3","std, 15 uM, fluor AMC, rep 1","std, 15 uM, fluor AMC, rep 2","std, 15 uM, fluor AMC, rep 3","sample, A-AMC, 10 uM, rep A, live","sample, A-AMC, 10 uM, rep B, live","sample, A-AMC, 10 uM, rep C, live","sample, A-AMC, 10 uM, rep A, killed","sample, A-AMC, 20 uM, rep A, live","sample, A-AMC, 20 uM, rep B, live","sample, A-AMC, 20 uM, rep C, live","sample, A-AMC, 20 uM, rep A, killed","sample, A-AMC, 30 uM, rep A, live","sample, A-AMC, 30 uM, rep B, live","sample, A-AMC, 30 uM, rep C, live","sample, A-AMC, 30 uM, rep A, killed","sample, A-AMC, 40 uM, rep A, live","sample, A-AMC, 40 uM, rep B, live","sample, A-AMC, 40 uM, rep C, live","sample, A-AMC, 40 uM, rep A, killed","sample, A-AMC, 50 uM, rep A, live","sample, A-AMC, 50 uM, rep B, live","sample, A-AMC, 50 uM, rep C, live","sample, A-AMC, 50 uM, rep A, killed","sample, A-AMC, 60 uM, rep A, live","sample, A-AMC, 60 uM, rep B, live","sample, A-AMC, 60 uM, rep C, live","sample, A-AMC, 60 uM, rep A, killed","sample, A-AMC, 70 uM, rep A, live","sample, A-AMC, 70 uM, rep B, live","sample, A-AMC, 70 uM, rep C, live","sample, A-AMC, 70 uM, rep A, killed","sample, A-AMC, 80 uM, rep A, live","sample, A-AMC, 80 uM, rep B, live","sample, A-AMC, 80 uM, rep C, live","sample, A-AMC, 80 uM, rep A, killed","sample, B-AMC, 10 uM, rep A, live","sample, B-AMC, 10 uM, rep B, live","sample, B-AMC, 10 uM, rep C, live","sample, B-AMC, 10 uM, rep A, killed","sample, B-AMC, 20 uM, rep A, live","sample, B-AMC, 20 uM, rep B, live","sample, B-AMC, 20 uM, rep C, live","sample, B-AMC, 20 uM, rep A, killed","sample, B-AMC, 30 uM, rep A, live","sample, B-AMC, 30 uM, rep B, live","sample, B-AMC, 30 uM, rep C, live","sample, B-AMC, 30 uM, rep A, killed","sample, B-AMC, 40 uM, rep A, live","sample, B-AMC, 40 uM, rep B, live","sample, B-AMC, 40 uM, rep C, live","sample, B-AMC, 40 uM, rep A, killed"
22.3,0.208518519,1.018695575,0.893923708,1.365944774,11.07346092,10.90867826,11.44892694,21.26808096,21.15738954,21.14414532,31.00664569,30.96555009,30.94897051,40.66536348,41.22922339,40.89068871,50.74635064,50.68628353,51.40166599,61.49636863,61.02546816,60.53658915,70.90983328,71.47132297,70.84219238,80.63596792,80.93076066,80.90441686,90.81157474,91.08020548,90.66146449,101.2004008,101.0506687,100.9125002,111.1121568,111.1805603,111.2215591,121.2353577,121.1437766,120.7744082,131.2082377,130.6176781,131.3718327,140.6527611,140.7434332,140.9386899,151.0956217,150.9809397,150.6428207,2.100263903,2.100154463,1.773091278,0.121726439,3.216985909,3.817639886,3.771853562,-0.28628672,5.091246956,4.810371356,4.546067343,0.45188621,6.274998914,5.570176777,6.084014211,-0.440339364,7.025030823,6.451849443,7.137033293,0.07464711,7.56136865,7.474254026,8.055516934,0.303163557,8.419232548,8.855082569,8.448471453,0.430654083,9.448019613,9.320305289,9.067506084,0.296785147,2.252807577,1.803514512,1.495711438,-0.018795462,2.983474277,3.162374923,3.079934187,0.381486556,4.314822649,4.333748228,3.791597558,0.550685343,4.745803531,4.609561277,5.020868709,0.013667285
22.3,0.215462963,1.058247148,0.837309467,1.184919642,11.32581839,11.36027635,11.48260518,21.29511093,20.750355,21.46694177,30.98814176,31.42655919,31.44766649,40.51994198,40.94217213,41.20006959,50.70351673,51.01258528,50.88575033,60.89073359,61.35465493,61.43594486,71.3846327,70.80237844,71.43266194,80.74830352,80.92526567,81.04966479,90.5692338,90.75970954,91.49738682,100.7828887,101.4604629,101.4882689,110.7503387,111.0767338,111.2599542,121.2103013,120.561134,120.6024331,131.3743203,130.6858215,131.1426686,140.7513235,140.5932418,141.4544862,151.1691525,151.4860408,151.424231,2.268984602,2.097788219,2.330873,-0.192253993,3.657995586,3.247063864,3.179022646,-0.213063018,4.525059723,5.010562513,4.771082652,0.000547284,6.555801669,6.263380119,5.732024732,0.504303006,7.334343646,7.180954908,7.092018351,-0.171220349,8.207290816,7.606398631,8.427310756,-0.007502168,8.989109407,8.49036206,9.0681916,-0.014451692,9.640373015,9.692061544,9.189281876,-0.136020361,1.474252496,1.923651862,1.645892236,-0.007331263,3.228602254,3.068738565,3.213478804,0.391688991,4.497550744,4.752291043,4.27161889,0.183390565,5.626669054,5.246458201,4.843854246,0.203814656
22.4,0.222407407,0.977628867,0.74256818,1.241426333,10.56599174,11.07597462,11.32889054,20.68726628,21.31680958,21.01462503,30.80389738,30.815794,30.86300453,41.3908955,40.50809765,40.88323262,51.02561042,50.78426972,51.20677707,60.7481495,60.64831876,60.56403874,71.33228262,70.79437181,70.85372149,81.18018182,81.4751437,80.51874767,91.42584739,91.14653077,90.56526114,101.1305544,101.2783639,100.7963197,110.864984,110.7597437,110.9249216,120.795843,120.9965086,120.8146972,131.0672598,131.3951466,131.3390753,141.0308956,141.1579098,140.9634961,151.2453407,151.2999502,150.9569448,2.269129377,2.262853927,1.686016527,0.213755986,4.14968481,3.294078919,3.396188258,0.38304028,5.524635505,5.631795958,5.484488294,-0.146146833,6.176215617,6.629681523,6.399797287,-0.330317782,7.571868852,7.20076566,7.589160203,0.098734408,8.833251652,7.945101417,7.92597234,0.566539179,9.083015006,9.297844017,9.626687593,-0.197825985,9.901383151,9.612120766,10.38346213,0.447665317,2.070056129,1.488157568,1.857425616,0.462181102,3.433617581,2.942791631,3.743552663,0.254578076,4.205698582,4.22116399,4.214007852,0.146605351,4.969594428,5.312726551,5.343628681,0.322106395
22.4,0.229351852,0.626535712,1.236662785,0.627680175,10.62644369,11.12759149,10.60887039,20.85393989,21.41340866,21.12369648,31.12510709,31.29244713,31.20154613,41.29825373,41.27183068,41.37193061,50.92975,50.95478991,51.1542858,61.17861424,60.57120581,60.60113364,70.8331047,71.21248642,71.308349,81.01266742,81.16495201,80.84388906,90.98596993,90.71085739,91.38215604,100.7787307,101.2345759,101.0255789,110.8861805,110.8273973,111.1499667,121.4538398,120.6790631,120.5913133,131.4414148,131.1628916,131.2143356,141.4384445,141.1818214,141.1289654,151.3241711,151.3407663,150.8639357,2.014756898,2.053029889,1.692645254,0.044809625,3.401864011,4.142289765,3.388303174,0.474232318,4.980637798,5.135376424,5.039602289,-0.321315716,6.730159332,6.319332451,6.67154339,-0.291816562,7.429739521,7.675786336,8.095728183,-0.273697572,8.253698064,8.231741786,8.179899044,-0.210105304,9.797763979,9.411422341,9.170359106,0.466515585,10.47405259,10.34827151,10.37505426,-0.041638105,1.832582589,2.177796984,2.336256155,0.068164661,3.162053106,3.248033312,3.472250824,0.561802963,4.13948984,4.76108809,4.605731805,0.527326624,5.984836582,5.215738928,5.749848158,0.987290017
22.4,0.236296296,0.707461871,1.493658792,0.892439686,11.40364852,10.79531979,10.54958121,21.45773797,20.62817158,21.27440678,31.01992412,30.62802469,30.67914746,40.67415355,41.38552785,40.79182824,50.55299246,51.25710435,51.44144562,61.02264094,60.83090999,61.21663564,70.54831333,70.68816763,70.80111409,80.79828225,80.94487258,80.87801611,91.37942134,91.37812547,91.43807696,100.7762954,100.9280901,101.4416588,110.5753784,110.6939513,111.4500698,120.9499069,121.3430111,120.9834391,130.6227876,131.1424566,130.7925906,141.2512647,141.3477032,141.2903877,150.9841651,150.5310522,150.7569624,2.128455487,2.605590806,1.742910421,-0.117386544,3.762049864,4.392607705,4.089901764,-0.183529023,5.473020856,5.159485708,5.236179781,-0.269107294,6.605813761,7.020253787,6.898396899,0.410997234,8.08033841,8.365598829,8.207242824,0.283713217,8.51777905,8.485028641,8.571376484,0.371728846,10.20354554,10.15062429,9.596041908,-0.346804055,10.71288963,10.30584674,10.60888616,-0.167557265,2.062814367,1.666330112,2.426042215,0.456256087,3.579999538,3.498466254,3.076994539,0.434701795,4.323771201,5.160558813,4.275162206,0.404393909,5.96225095,5.269576176,5.558939341,0.277963093
22.4,0.243240741,0.87957402,0.954687794,1.14318794,10.64346797,11.23691418,10.55565426,21.07329266,20.65814837,21.21400739,31.11586014,31.2052839,31.11842411,40.55822836,41.24194785,40.99571213,51.37239192,51.1651054,50.77088826,61.15144647,61.01337298,60.91093386,70.79396869,70.50424037,70.79925644,80.80797933,80.77347386,80.64233435,91.02586802,91.07618591,91.46158014,101.2653343,101.2955448,100.9880714,111.2624089,110.7257293,110.577757,121.4779954,121.196596,120.5961401,130.6680174,130.991092,130.6894139,141.4611225,140.5218832,140.5644543,151.2534199,151.0436258,150.6041268,2.689974271,2.571929666,2.066171461,-0.052027723,4.145620052,4.099221929,3.612137367,0.27782227,5.583046958,5.44707358,5.71366573,0.360648825,6.919699057,7.105569341,6.757181342,0.161071299,7.879940543,7.717313583,7.624013295,0.329091491,9.275117556,9.519164919,9.512024212,-0.028799879,10.28922602,10.12249316,10.08304182,0.076612203,10.71568811,11.22602632,11.07387206,0.598849116,1.890457204,2.037182121,2.283603568,0.041847524,3.184856661,3.837840852,3.962492091,-0.093615713,5.024171654,5.179972031,4.971838835,0.682476214,5.972806766,5.7078076,5.733768771,0.285286283
22.4,0.250185185,1.446246517,0.675066724,0.500860759,11.45557776,11.0067453,11.08321922,20.80766056,21.30559577,21.08687616,31.05877022,30.8449817,31.10818661,41.10098181,40.96371129,40.79869511,50.75506489,50.63918754,51.20286789,60.54224542,61.09922965,60.96531853,70.57620843,70.9405616,70.8015181,81.01700959,81.32867986,81.22949524,91.04824154,91.1229361,90.76715496,101.4087071,100.5825665,100.9619393,111.1713563,110.9064332,111.0617294,120.8802887,121.129361,120.7342856,131.0124912,130.8492777,130.8120592,140.7197756,140.9455287,141.1478554,151.208983,151.2141554,151.4008048,2.656929586,1.810550242,2.546599409,-0.405001344,3.715203052,4.347183084,3.897826238,0.104140626,5.494928402,5.400577681,6.213664668,-0.406437153,7.440966313,7.230237497,7.179688679,0.56045951,8.727612261,8.615042755,8.798875535,-0.209585017,8.990651933,9.845233075,9.701360096,0.240302057,10.3422178,10.51493581,9.822786221,-0.315436321,11.49604127,10.720009,11.00441226,0.498938322,2.286561687,2.420813539,2.089040748,0.612496189,4.168277506,3.738056294,3.369179998,0.706373705,5.168651477,4.842084696,4.978066998,0.972296099,6.497924894,5.627887918,5.549686611,0.247385061
22.4,0.25712963,0.674747259,0.953732488,0.609934264,10.51518384,10.70780968,10.91823267,20.82827036,21.42315407,21.47775664,31.39239019,30.7863367,31.01809258,41.19120282,40.78445115,41.02659075,51.38751965,51.31732504,51.20596316,60.75496636,61.43098878,61.15474314,70.67276925,71.23434682,71.10829661,80.81443671,80.59818762,81.32703678,91.01855274,91.10189118,90.93490356,100.7490831,101.1755574,101.0910263,111.2722874,111.2449859,110.6597344,120.9298645,121.0991824,120.740731,131.3668618,131.2170399,131.2678984,140.5903329,140.9949304,140.5211245,150.7571219,150.549016,151.3443254,2.004558319,2.035553863,2.49547096,0.153819387,4.258979033,4.30199636,4.503644936,0.078597666,5.922091074,6.420315465,6.299898234,-0.324915678,7.612525421,6.858680422,6.936949741,0.467230984,8.734076963,8.557527099,9.05675268,0.482842156,9.241704226,10.10569884,9.544334455,-0.30211118,10.15305223,10.77713574,10.10633363,-0.216946126,11.493454,10.9490937,11.68490979,0.467965381,2.384715469,1.859492396,1.719711042,0.155603751,3.492929445,3.555771066,4.348370905,-0.024744365,5.319100335,4.881723886,4.819759151,0.592225519,6.273629874,6.129011872,6.284513624,0.521585179
22.4,0.264074074,1.060559148,1.108741283,0.514646401,10.93117355,10.51010604,10.95595634,20.76478139,20.9356247,21.29205983,31.21573723,31.16333854,31.33854787,40.67863209,40.9056308,40.71907332,50.91425152,51.42582276,50.96633531,61.19760346,60.97305037,61.38890426,70.52021292,71.37878446,70.96957776,80.9090044,81.28719011,80.861079,90.7585705,90.55354506,91.19491486,101.256,101.2752687,100.5201153,111.4866858,110.5303479,111.1060328,120.5740046,121.2979952,120.9032926,130.9929276,131.4617999,130.8888734,141.4514006,141.2897144,140.9278605,151.2972308,151.4628669,150.9485143,2.011478661,2.427270417,2.009778051,-0.148455933,4.201841256,4.571461686,4.797848083,0.196137045,6.083485981,6.1972244,5.845695334,-0.209820868,7.083241791,7.926125598,7.630388402,0.42557836,9.247620979,9.174639939,8.429267053,-0.241881353,10.38503024,9.820297488,10.01044531,-0.203009418,11.21361358,11.37072239,11.28797339,0.01454278,11.62204738,11.26919679,11.49413201,-0.228393976,2.310752083,1.770484766,2.1368334,0.140035914,3.889878859,3.479248277,3.73121743,0.211518329,5.57332833,5.057787995,5.659967431,0.606725951,6.692746243,6.806062946,6.115268015,0.23268589
22.4,0.271018519,0.993552021,1.322535978,1.294218354,11.49680769,11.03909466,11.41435259,21.02818634,20.56531791,21.40324408,30.60768646,31.02897345,30.65753715,41.02153927,40.97189949,40.67490174,51.2504924,50.83912848,51.00542394,61.38197776,61.03624433,61.12741521,71.3708198,71.06684087,70.5833525,80.81354229,80.82382082,81.27634609,91.3834809,90.58525094,90.96502,100.6309614,100.5699478,101.0304587,110.6425204,110.6479812,110.8519227,120.5354279,121.2526811,121.3990962,130.5414418,130.6616109,131.4630971,141.2778035,140.6594132,140.6332801,150.676509,151.3317906,150.5069979,2.706647495,2.069769081,1.990477389,0.353660279,4.583506801,4.928204891,4.812346526,0.165167569,6.480578458,6.650176205,6.33679723,0.232498285,8.043518813,8.039893397,8.161373908,0.401632559,9.128047628,9.300269945,8.739722426,-0.318659436,10.15976716,10.1291485,9.953361456,-0.169530016,11.43801048,11.19778863,11.22098163,0.476670811,11.8971334,12.48723814,11.60090193,0.097245036,2.137258094,2.768664768,2.772825457,0.708989252,4.501739434,3.976394372,3.855784492,0.434907309,5.892878603,4.957901559,5.911331636,0.59218704,6.19547027,6.438142302,6.2002375,0.232714327
22.4,0.277962963,1.068836252,1.379581055,0.586976245,11.19930669,10.51341313,10.63155102,21.13130277,20.8614489,20.78543042,30.92507041,31.29031587,30.53738455,41.30760983,41.11117627,40.77255511,50.89878648,50.51076738,50.50041162,61.15093143,61.37223056,61.16992396,70.89878095,71.07955258,71.20892873,81.25616226,80.80643341,80.68915805,91.0235887,91.48902742,91.32221594,101.1727926,100.5841108,100.9424686,111.3205444,110.5803395,110.8599398,120.9661638,120.7389466,120.687674,130.9849999,131.3453438,130.703873,140.9360458,140.5102454,140.5199426,151.1314723,150.5182136,150.9433163,2.795686202,2.815954731,2.921217848,0.137775179,4.902264871,4.360984526,4.829516149,0.280151126,6.536290972,6.251069028,6.18570192,0.407429874,8.095077189,8.345797014,7.898256426,-0.14298682,8.836523311,9.045381616,9.172872451,0.173295935,10.11217246,10.66136915,10.24835144,0.404339229,11.3317875,11.56582651,11.35044981,0.132031178,12.27252305,12.52559596,12.67927492,0.286771426,2.716916303,1.990047386,2.608449806,0.402429848,4.669217075,4.287457172,3.678935051,0.532681256,5.190376959,5.883708333,5.779793553,0.604802111,6.82165518,7.012657069,6.352260555,0.898690373
22.4,0.284907407,1.049578773,1.039347362,0.81011133,10.95706398,11.01112864,11.33164752,20.77945289,21.17003996,20.75457449,31.47036215,31.30161209,30.92536281,41.44702567,41.01063189,41.43127644,50.59187064,51.08111495,50.74634432,61.12787521,60.77551451,60.67589852,71.36491166,71.34019345,70.86755191,81.35979526,81.13172004,81.46327797,91.2526946,90.65617398,90.9444117,101.3050139,100.7173947,100.8640589,111.3587321,111.3772389,111.0121842,121.1073981,121.1129261,121.1901263,131.2164849,131.0002316,130.9893702,140.7480341,140.5917214,141.0827365,151.3726853,150.5191527,150.8504991,2.826292312,2.66720353,2.38583461,0.179872065,4.645931562,4.894361481,5.124127727,0.018243382,6.270313044,6.746130738,6.507920482,-0.416992015,8.241657533,8.365376829,7.71092585,0.396574018,9.772697039,9.228828609,9.422448361,-0.079664184,11.07396766,10.58314401,10.73918429,-0.027962084,11.37037431,12.16012558,12.2238747,-0.062957221,13.09105625,12.34067256,12.75401105,0.078031299,1.986960841,2.816589063,2.793318576,0.08340342,4.275687978,3.972907973,4.644516252,0.638572903,5.464174386,5.786082837,5.502513854,0.271382333,6.426486054,6.834872602,6.929614509,0.899255841
22.4,0.291851852,1.449979437,0.563375691,1.442827141,11.33812926,10.78715783,10.77951123,21.05734296,21.00336245,21.06787413,30.97683874,31.00662772,31.43937235,40.89948141,40.56124135,41.27178819,51.27850687,50.66383311,50.88885618,60.50720562,60.72978836,60.59707948,71.29847068,71.02293687,70.79712389,81.24692889,80.93468201,80.7179759,91.40664153,91.25269349,90.82916838,100.9875115,100.7064921,100.5738022,110.682629,110.5451051,110.9006146,121.0832746,121.1610189,120.727209,130.9693101,131.4906835,131.0060992,140.6108324,140.7876552,140.62445,150.6375602,150.967977,151.1295242,2.179257527,3.071243627,2.60150097,-0.333522407,4.71822724,4.443678609,4.752592285,0.121146643,6.709318105,6.310196096,6.424131021,0.294749354,8.441749497,8.316759024,8.123556047,0.367161212,9.856602943,10.13184751,9.542770745,0.562970347,10.50884782,10.8189616,11.3763099,0.475755269,12.10721597,11.67683655,11.60122338,0.144248864,12.72466313,13.42387791,13.04495469,0.081491233,2.381415504,2.621119628,2.146231417,0.121406785,4.56171846,4.042891861,4.823161059,0.785797567,5.843822318,6.144904723,5.424846269,0.85697154,6.716832845,7.297040077,6.695640514,0.359830674
22.4,0.298796296,1.09015169,1.38202156,1.077414503,11.40695026,11.03597979,10.83715308,20.5012255,20.68549891,20.97039445,30.56154685,30.91070376,31.06501254,41.40710552,41.12169238,41.15398645,51.40050765,51.18592369,51.26008013,60.52476735,60.64705904,61.15430972,71.28631942,71.25832814,71.30158006,81.29963116,80.86549995,80.98755619,90.52191989,90.76966711,90.6181238,101.1537562,100.6201382,100.6902606,110.5958268,110.6988952,111.4583975,121.2773039,121.4399018,121.4410423,131.0744933,130.7865873,131.1254519,141.3887604,141.1748564,141.3386574,150.53258,150.5056385,150.6641339,2.385256223,3.110199388,2.810970235,-0.188695088,4.481230255,5.14444575,5.257077569,-0.285460934,7.368486238,6.933455232,6.471934598,0.215344646,8.879921385,8.530184576,8.516430964,-0.262245889,9.717895792,10.19922035,9.974060246,-0.129401683,11.48701352,10.97233106,11.66780253,-0.224689337,11.95363266,12.30404633,12.22579462,0.597347017,13.34945834,13.06314611,12.94508658,0.001947352,2.76382556,2.626014902,2.426843299,0.594617828,4.777564829,4.887366882,4.884734571,0.310057395,5.754387359,5.683103263,6.178451523,0.189438426,7.527253599,6.757933433,7.067778988,0.625615681
22.4,0.305740741,1.057194611,0.934915362,0.726431976,10.80951291,11.03706844,10.83075462,21.43618154,20.99171269,21.23246814,30.95941416,31.37056747,30.5205443,41.36432543,40.54713981,41.20609967,51.10578442,50.82389874,50.78231797,61.1913209,61.33791493,60.69774795,70.89912726,71.29639324,70.97370163,80.92342448,81.18427047,80.85325132,90.52694016,90.55793604,90.67703326,100.9326267,100.6474378,101.2916885,110.640398,110.9439723,110.9326471,121.2163389,120.5539177,121.0200882,131.2214,130.63094,131.3346925,140.7073739,140.8811537,141.326467,151.2571185,150.808014,150.6709554,2.91056047,3.054602043,2.38062687,0.117084273,4.736250862,4.712457479,5.510200032,0.05223781,7.546907382,6.765142578,6.802576541,0.407233226,8.379940955,8.685568678,8.529317305,0.399529723,9.723562932,9.973275723,10.59748651,0.234538214,11.84688421,11.57149394,11.62986014,-0.076850854,12.66399909,12.27597925,12.24828833,-0.234100836,13.50006023,13.14990107,13.82620026,-0.223170982,2.458148567,2.364020772,2.87838195,0.256648735,4.532564865,4.406150659,4.676344684,0.668581619,5.755208914,6.447706464,5.977817957,0.202772387,6.894882646,7.175075528,6.875438116,0.582627849
22.4,0.312685185,1.214394811,1.058058359,0.733408176,10.67656254,11.30266276,10.77234244,21.42379667,21.33783985,21.47144391,30.75194644,31.45094581,31.03450721,40.87996793,40.587937,41.20759594,51.31517134,50.83793244,50.69623529,61.28746559,61.27718387,61.29987638,71.37752342,70.51301753,71.40072062,80.87535568,80.89936655,80.62308422,91.48011864,91.40736826,91.13052632,100.7949315,100.9368462,101.3607034,110.7281408,111.1475475,110.6795501,120.8821199,120.9191354,121.0886344,130.7482035,130.6131301,131.042613,141.4695604,140.7142849,141.2180108,151.0160478,151.1545509,150.9800282,2.788045208,3.012076168,2.534477775,0.28545415,5.111731911,4.74254038,5.480357035,0.018290995,7.518243313,7.465993694,7.250932037,-0.131946274,8.878261473,8.851730569,9.209670624,0.299168116,10.50869973,10.67587728,10.82308569,0.34143211,11.48954415,12.11770901,11.41832596,0.539311884,12.64458091,12.81639023,13.07351589,-0.218352292,14.1301823,13.60911844,13.64291628,0.52681903,2.371538841,2.974792508,2.362717708,0.07709455,4.436397225,4.597954645,4.814030655,-0.016596932,6.552313531,5.953278559,5.821669403,0.999917247,7.900317182,7.877758174,7.846209176,1.116053494
22.5,0.31962963,0.768666151,0.670612991,0.736717788,10.765138,10.92892935,11.32720861,20.57314968,20.5361244,20.54374114,30.76179834,30.90996824,30.6327991,41.17875766,40.70893443,41.03491142,50.95782693,50.96332397,50.88044146,61.4184424,61.06688623,61.17622029,71.49343508,70.92056375,70.59044157,81.08795441,80.9758963,80.73404339,90.61382871,91.31697777,91.34086485,100.6726034,101.1721788,101.3844408,110.577668,110.5979369,111.4934591,120.8008058,120.9645168,120.6858895,130.6614178,131.0742949,130.7162898,141.1941688,140.8762266,140.5748267,151.482181,151.1368981,151.4827901,3.020720783,2.904310786,2.754846164,-0.336699026,5.809391627,4.967807848,5.729712888,-0.339228287,7.827274475,7.189028892,7.510652714,0.333558153,8.898706424,9.075085187,9.462847045,0.154371664,10.92052654,10.43115188,10.97228967,0.262504629,11.69218022,12.19977032,11.498386,0.097580259,12.67601377,13.06498041,13.63884507,0.375210275,14.30626892,14.62856961,14.32170634,0.18126207,3.080666334,2.599259228,3.028072919,0.120658414,4.563769,4.932249752,4.484506727,0.036669694,6.060535627,6.11867679,6.840468284,0.325343725,7.534456182,8.117810083,7.373420417,1.060080309
22.6,0.326574074,0.502992525,0.529377265,0.748295875,11.25562474,10.8355157,11.07355852,21.26403082,21.45566379,20.94121994,31.2287385,31.14332667,31.11996126,40.91043763,40.72626315,41.19468244,50.98640924,50.85505825,51.14957661,61.45811856,60.91311224,61.36523155,70.59712974,71.47748427,71.0119671,80.6234822,80.93327524,81.05851237,90.68463314,90.61270861,91.28004767,101.4463921,100.8890984,101.0253052,111.1223021,110.8877222,110.8361638,121.3249752,121.2443661,121.4044902,130.6337623,131.3568614,130.5855539,140.7220722,140.6570781,141.2753917,150.5217157,150.7405434,150.8427902,2.70131706,3.11084129,3.06688405,0.386040393,5.101124305,5.148172782,5.701869241,0.186898254,7.078180747,7.26153429,7.361287141,0.217244728,9.690109855,8.912801707,9.03474138,0.534625771,10.90634736,10.85449439,10.74613256,-0.281367491,12.21573159,12.47122123,11.90714569,-0.180150855,13.18665637,13.24562532,13.45387211,0.041207725,14.58894019,14.54445949,15.01424244,0.139145165,2.924279354,2.971170818,2.979859449,-0.209499372,5.007294464,4.690976322,4.802835935,0.648371743,6.817442941,6.789248845,6.767101853,0.876492417,7.424466537,7.773802147,8.002631011,0.321894291
22.6,0.333518519,0.653782029,0.707592933,0.567317801,10.93657223,10.66006032,11.39601115,20.75102031,20.97318339,20.80378224,30.67109411,31.0479247,30.82961732,40.8224103,41.48728018,40.85203404,51.34408883,51.39727254,50.64393898,61.00276265,60.57009173,61.24084355,71.10004141,71.35945289,70.66292835,81.07661939,80.6162206,81.19154523,90.73263119,90.58050976,90.99297769,100.5780969,100.8343457,100.5936525,110.8761993,111.4516492,111.3148988,120.6148008,121.2119074,121.2523461,131.3610149,131.2551841,131.3717909,140.8138807,140.56733,140.8760151,151.1292411,150.7867168,151.0913275,2.781250067,3.13500858,2.886859246,-0.05616241,5.869840206,5.281107516,5.263760718,-0.315759482,7.905002909,7.840320278,7.530372715,0.234628223,9.295515395,9.43565163,9.726395971,0.012347714,11.5657659,10.82209089,11.31851198,0.199573623,12.04463476,12.51574349,12.77508839,-0.33215865,14.17828816,13.90920216,13.84415261,-0.004687412,14.48992018,14.37813503,14.73811418,0.048177535,2.424257726,2.407325895,2.715199354,0.150722277,4.632792302,5.005323777,4.699039434,0.653894104,6.239876136,6.90326348,6.774662455,0.484307057,7.919997609,7.681053196,8.055025395,1.07605476
22.7,0.340462963,1.298196084,0.60126071,0.825873074,11.04582947,10.51103558,11.42478719,20.75501636,20.84341403,20.82699295,30.70575339,30.61650401,31.12633587,40.97370808,40.9466113,41.04520728,51.01296293,50.87382608,50.97599826,60.7416944,61.24750497,61.14871409,71.32787266,70.78042327,70.88792087,80.92922861,81.11162866,80.52450477,90.90112129,90.67176365,91.00746639,100.6444378,101.3653964,100.9280359,110.6480796,111.2255467,110.8134204,120.7916169,121.0177819,120.7075038,131.3229578,131.4091168,131.2697976,141.2386263,141.409819,140.722226,150.9355207,151.3287509,150.7823044,3.151568869,3.398599357,3.06638558,-0.202054054,5.822313652,6.004790865,5.886206825,-0.39514291,8.012995092,7.507161576,7.401025362,0.263019457,10.14404007,10.18164467,9.784580523,0.047410699,10.86610203,11.79737688,11.32325295,0.265321049,12.50112855,12.72181909,12.72435219,-0.252814292,14.06939575,14.41486688,14.30234648,-0.099221075,14.70774516,14.88697268,15.51674997,0.629635214,2.687285557,3.345295282,3.186170342,0.472685197,5.597426431,5.304615017,4.624064388,0.995793513,6.553963982,7.159261228,6.504979079,0.209130071,8.275675079,8.575458932,8.087313503,0.364608747
